url,title,category,description
https://docs.langchain.com/oss/python/deepagents/human-in-the-loop,Human-in-the-loop,DeepAgents,Learn how to configure human approval for sensitive tool operations
https://docs.langchain.com/oss/python/deepagents/memory,Memory,DeepAgents,Add persistent memory to agents built with Deep Agents so they learn and improve across conversations
https://docs.langchain.com/oss/python/deepagents/models,Models,DeepAgents,Documentation page for Models.
https://docs.langchain.com/oss/python/deepagents/overview,Deep Agents overview,DeepAgents,"Build agents that can plan, use subagents, and leverage file systems for complex tasks"
https://docs.langchain.com/oss/python/deepagents/quickstart,Quickstart,DeepAgents,Build your first deep agent in minutes
https://docs.langchain.com/oss/python/deepagents/sandboxes,Sandboxes,DeepAgents,Execute code in isolated environments with sandbox backends
https://docs.langchain.com/oss/python/deepagents/skills,Skills,DeepAgents,Learn how to extend your deep agent's capabilities with skills
https://docs.langchain.com/oss/python/deepagents/streaming,Streaming,DeepAgents,Stream real-time updates from deep agent runs and subagent execution
https://docs.langchain.com/oss/python/deepagents/subagents,Subagents,DeepAgents,Learn how to use subagents to delegate work and keep context clean
https://docs.langchain.com/oss/python/integrations/chat,Chat model integrations,Integrations,Integrate with chat models using LangChain Python.
https://docs.langchain.com/oss/python/integrations/checkpointers,Checkpointer integrations,Integrations,Integrate with checkpointer backends for LangGraph persistence.
https://docs.langchain.com/oss/python/integrations/document_loaders,Document loader integrations,Integrations,Integrate with document loaders using LangChain Python.
https://docs.langchain.com/oss/python/integrations/embeddings,Embedding model integrations,Integrations,Integrate with embedding models using LangChain Python.
https://docs.langchain.com/oss/python/integrations/middleware,Middleware integrations,Integrations,Integrate with middleware using LangChain Python.
https://docs.langchain.com/oss/python/integrations/providers/all_providers,All LangChain Python integration providers,Integrations,Documentation page for All LangChain Python integration providers.
https://docs.langchain.com/oss/python/integrations/providers/anthropic,Anthropic (Claude) integrations,Integrations,Integrate with Anthropic (Claude) using LangChain Python.
https://docs.langchain.com/oss/python/integrations/providers/aws,AWS (Amazon) integrations,Integrations,Integrate with AWS (Amazon) using LangChain Python.
https://docs.langchain.com/oss/python/integrations/providers/google,Google integrations,Integrations,Integrate with Google using LangChain Python.
https://docs.langchain.com/oss/python/integrations/providers/groq,Groq integrations,Integrations,Integrate with Groq using LangChain Python.
https://docs.langchain.com/oss/python/integrations/providers/huggingface,Hugging Face integrations,Integrations,Integrate with Hugging Face using LangChain Python.
https://docs.langchain.com/oss/python/integrations/providers/microsoft,Microsoft integrations,Integrations,Integrate with Microsoft using LangChain Python.
https://docs.langchain.com/oss/python/integrations/providers/nvidia,NVIDIA,Integrations,Integrate with NVIDIA using LangChain Python.
https://docs.langchain.com/oss/python/integrations/providers/ollama,Ollama integrations,Integrations,Integrate with Ollama using LangChain Python.
https://docs.langchain.com/oss/python/integrations/providers/openai,OpenAI integrations,Integrations,Integrate with OpenAI using LangChain Python.
https://docs.langchain.com/oss/python/integrations/providers/overview,LangChain Python integrations,Integrations,Integrate with providers using LangChain Python.
https://docs.langchain.com/oss/python/integrations/retrievers,Retriever integrations,Integrations,Integrate with retrievers using LangChain Python.
https://docs.langchain.com/oss/python/integrations/sandboxes,Sandbox integrations,Integrations,Integrate with sandbox providers using LangChain Python.
https://docs.langchain.com/oss/python/integrations/splitters,Text splitter integrations,Integrations,Integrate with text splitters using LangChain.
https://docs.langchain.com/oss/python/integrations/tools,Tool integrations,Integrations,Integrate with tools using LangChain Python.
https://docs.langchain.com/oss/python/integrations/vectorstores,Vector store integrations,Integrations,Integrate with vector stores using LangChain Python.
https://docs.langchain.com/oss/python/langchain/academy,LangChain Academy,LangChain,Documentation page for LangChain Academy.
https://docs.langchain.com/oss/python/langchain/agents,Agents,LangChain,Documentation page for Agents.
https://docs.langchain.com/oss/python/langchain/changelog-py,Changelog,LangChain,Documentation page for Changelog.
https://docs.langchain.com/oss/python/langchain/component-architecture,Component architecture,LangChain,Documentation page for Component architecture.
https://docs.langchain.com/oss/python/langchain/context-engineering,Context engineering in agents,LangChain,Documentation page for Context engineering in agents.
https://docs.langchain.com/oss/python/langchain/deploy,LangSmith Deployment,LangChain,Documentation page for LangSmith Deployment.
https://docs.langchain.com/oss/python/langchain/frontend/branching-chat,Branching chat,LangChain,"Edit messages, regenerate responses, and navigate conversation branches"
https://docs.langchain.com/oss/python/langchain/frontend/generative-ui,Generative UI,LangChain,Render AI-generated user interfaces using json-render
https://docs.langchain.com/oss/python/langchain/frontend/human-in-the-loop,Human-in-the-Loop,LangChain,Add approval workflows with interrupt-based human review
https://docs.langchain.com/oss/python/langchain/frontend/join-rejoin,Join & rejoin streams,LangChain,Disconnect from and reconnect to running agent streams
https://docs.langchain.com/oss/python/langchain/frontend/markdown-messages,Markdown messages,LangChain,"Render LLM responses as rich, formatted markdown with proper streaming support"
https://docs.langchain.com/oss/python/langchain/frontend/message-queues,Message queues,LangChain,Queue multiple messages and manage them while the agent processes sequentially
https://docs.langchain.com/oss/python/langchain/frontend/overview,Overview,LangChain,Build generative UIs with real-time streaming from LangChain agents
https://docs.langchain.com/oss/python/langchain/frontend/reasoning-tokens,Reasoning tokens,LangChain,Display model thinking and reasoning processes in collapsible blocks
https://docs.langchain.com/oss/python/langchain/frontend/structured-output,Structured output,LangChain,Render structured agent responses with custom UI components instead of plain text
https://docs.langchain.com/oss/python/langchain/frontend/time-travel,Time travel,LangChain,"Inspect, navigate, and resume from any checkpoint in the conversation history"
https://docs.langchain.com/oss/python/langchain/frontend/tool-calling,Tool calling,LangChain,"Display agent tool calls with rich, type-safe UI cards"
https://docs.langchain.com/oss/python/langchain/get-help,Get help,LangChain,Documentation page for Get help.
https://docs.langchain.com/oss/python/langchain/guardrails,Guardrails,LangChain,Implement safety checks and content filtering for your agents
https://docs.langchain.com/oss/python/langchain/human-in-the-loop,Human-in-the-loop,LangChain,Documentation page for Human-in-the-loop.
https://docs.langchain.com/oss/python/langchain/install,Install LangChain,LangChain,Documentation page for Install LangChain.
https://docs.langchain.com/oss/python/langchain/knowledge-base,Build a semantic search engine with LangChain,LangChain,Documentation page for Build a semantic search engine with LangChain.
https://docs.langchain.com/oss/python/langchain/long-term-memory,Long-term memory,LangChain,Add long-term memory to LangChain agents to store and recall data across conversations and sessions
https://docs.langchain.com/oss/python/langchain/mcp,Model Context Protocol (MCP),LangChain,Documentation page for Model Context Protocol (MCP).
https://docs.langchain.com/oss/python/langchain/messages,Messages,LangChain,Documentation page for Messages.
https://docs.langchain.com/oss/python/langchain/middleware/built-in,Prebuilt middleware,LangChain,Prebuilt middleware for common agent use cases
https://docs.langchain.com/oss/python/langchain/middleware/custom,Custom middleware,LangChain,Documentation page for Custom middleware.
https://docs.langchain.com/oss/python/langchain/middleware/overview,Overview,LangChain,Control and customize agent execution at every step
https://docs.langchain.com/oss/python/langchain/models,Models,LangChain,Documentation page for Models.
https://docs.langchain.com/oss/python/langchain/multi-agent,Multi-agent,LangChain,Documentation page for Multi-agent.
https://docs.langchain.com/oss/python/langchain/multi-agent/custom-workflow,Custom workflow,LangChain,Documentation page for Custom workflow.
https://docs.langchain.com/oss/python/langchain/multi-agent/handoffs,Handoffs,LangChain,Documentation page for Handoffs.
https://docs.langchain.com/oss/python/langchain/multi-agent/handoffs-customer-support,Build customer support with handoffs,LangChain,Documentation page for Build customer support with handoffs.
https://docs.langchain.com/oss/python/langchain/multi-agent/router,Router,LangChain,Documentation page for Router.
https://docs.langchain.com/oss/python/langchain/multi-agent/router-knowledge-base,Build a multi-source knowledge base with routing,LangChain,Documentation page for Build a multi-source knowledge base with routing.
https://docs.langchain.com/oss/python/langchain/multi-agent/skills,Skills,LangChain,Documentation page for Skills.
https://docs.langchain.com/oss/python/langchain/multi-agent/skills-sql-assistant,Build a SQL assistant with on-demand skills,LangChain,Documentation page for Build a SQL assistant with on-demand skills.
https://docs.langchain.com/oss/python/langchain/multi-agent/subagents,Subagents,LangChain,Documentation page for Subagents.
https://docs.langchain.com/oss/python/langchain/multi-agent/subagents-personal-assistant,Build a personal assistant with subagents,LangChain,Documentation page for Build a personal assistant with subagents.
https://docs.langchain.com/oss/python/langchain/observability,LangSmith Observability,LangChain,Documentation page for LangSmith Observability.
https://docs.langchain.com/oss/python/langchain/overview,LangChain overview,LangChain,LangChain is an open source framework with a prebuilt agent architecture and integrations for any model or tool—so you can build agents that adapt as fast as the ecosystem evolves
https://docs.langchain.com/oss/python/langchain/philosophy,Philosophy,LangChain,"LangChain exists to be the easiest place to start building with LLMs, while also being flexible and production-ready."
https://docs.langchain.com/oss/python/langchain/quickstart,Quickstart,LangChain,Documentation page for Quickstart.
https://docs.langchain.com/oss/python/langchain/rag,Build a RAG agent with LangChain,LangChain,Documentation page for Build a RAG agent with LangChain.
https://docs.langchain.com/oss/python/langchain/retrieval,Retrieval,LangChain,Documentation page for Retrieval.
https://docs.langchain.com/oss/python/langchain/runtime,Runtime,LangChain,Documentation page for Runtime.
https://docs.langchain.com/oss/python/langchain/short-term-memory,Short-term memory,LangChain,Documentation page for Short-term memory.
https://docs.langchain.com/oss/python/langchain/sql-agent,Build a SQL agent,LangChain,Documentation page for Build a SQL agent.
https://docs.langchain.com/oss/python/langchain/streaming,Streaming,LangChain,Stream real-time updates from agent runs
https://docs.langchain.com/oss/python/langchain/structured-output,Structured output,LangChain,Documentation page for Structured output.
https://docs.langchain.com/oss/python/langchain/studio,LangSmith Studio,LangChain,Documentation page for LangSmith Studio.
https://docs.langchain.com/oss/python/langchain/test,Test,LangChain,"Strategies for testing LangChain agents, including unit tests, integration tests, and trajectory evaluations."
https://docs.langchain.com/oss/python/langchain/test/evals,Evals,LangChain,Evaluate agent trajectories using deterministic matching or LLM-as-judge evaluators with AgentEvals and LangSmith.
https://docs.langchain.com/oss/python/langchain/test/integration-testing,Integration testing,LangChain,"Test agents with real LLM APIs by organizing tests, managing keys, handling flakiness, and controlling costs."
https://docs.langchain.com/oss/python/langchain/test/unit-testing,Unit testing,LangChain,Test agent logic without API calls using fake chat models and in-memory persistence.
https://docs.langchain.com/oss/python/langchain/tools,Tools,LangChain,Documentation page for Tools.
https://docs.langchain.com/oss/python/langchain/ui,Agent Chat UI,LangChain,Documentation page for Agent Chat UI.
https://docs.langchain.com/oss/python/langchain/voice-agent,Build a voice agent with LangChain,LangChain,Documentation page for Build a voice agent with LangChain.
https://docs.langchain.com/oss/python/langgraph/add-memory,Memory,LangGraph,Documentation page for Memory.
https://docs.langchain.com/oss/python/langgraph/agentic-rag,Build a custom RAG agent with LangGraph,LangGraph,Documentation page for Build a custom RAG agent with LangGraph.
https://docs.langchain.com/oss/python/langgraph/application-structure,Application structure,LangGraph,Documentation page for Application structure.
https://docs.langchain.com/oss/python/langgraph/case-studies,Case studies,LangGraph,Documentation page for Case studies.
https://docs.langchain.com/oss/python/langgraph/changelog-py,Changelog,LangGraph,Documentation page for Changelog.
https://docs.langchain.com/oss/python/langgraph/choosing-apis,Choosing between Graph and Functional APIs,LangGraph,Documentation page for Choosing between Graph and Functional APIs.
https://docs.langchain.com/oss/python/langgraph/deploy,LangSmith Deployment,LangGraph,Documentation page for LangSmith Deployment.
https://docs.langchain.com/oss/python/langgraph/durable-execution,Durable execution,LangGraph,Documentation page for Durable execution.
https://docs.langchain.com/oss/python/langgraph/frontend/graph-execution,Graph execution,LangGraph,Visualize multi-step graph pipelines with per-node status and streaming content
https://docs.langchain.com/oss/python/langgraph/frontend/overview,Overview,LangGraph,Render LangGraph agents to the frontend
https://docs.langchain.com/oss/python/langgraph/functional-api,Functional API overview,LangGraph,Documentation page for Functional API overview.
https://docs.langchain.com/oss/python/langgraph/graph-api,Graph API overview,LangGraph,Documentation page for Graph API overview.
https://docs.langchain.com/oss/python/langgraph/install,Install LangGraph,LangGraph,Documentation page for Install LangGraph.
https://docs.langchain.com/oss/python/langgraph/interrupts,Interrupts,LangGraph,Documentation page for Interrupts.
https://docs.langchain.com/oss/python/langgraph/local-server,Run a local server,LangGraph,Documentation page for Run a local server.
https://docs.langchain.com/oss/python/langgraph/observability,LangSmith Observability,LangGraph,Documentation page for LangSmith Observability.
https://docs.langchain.com/oss/python/langgraph/overview,LangGraph overview,LangGraph,Gain control with LangGraph to design agents that reliably handle complex tasks
https://docs.langchain.com/oss/python/langgraph/persistence,Persistence,LangGraph,Documentation page for Persistence.
https://docs.langchain.com/oss/python/langgraph/pregel,LangGraph runtime,LangGraph,Documentation page for LangGraph runtime.
https://docs.langchain.com/oss/python/langgraph/quickstart,Quickstart,LangGraph,Documentation page for Quickstart.
https://docs.langchain.com/oss/python/langgraph/sql-agent,Build a custom SQL agent,LangGraph,Documentation page for Build a custom SQL agent.
https://docs.langchain.com/oss/python/langgraph/streaming,Streaming,LangGraph,Documentation page for Streaming.
https://docs.langchain.com/oss/python/langgraph/studio,LangSmith Studio,LangGraph,Documentation page for LangSmith Studio.
https://docs.langchain.com/oss/python/langgraph/test,Test,LangGraph,Documentation page for Test.
https://docs.langchain.com/oss/python/langgraph/thinking-in-langgraph,Thinking in LangGraph,LangGraph,Learn how to think about building agents with LangGraph
https://docs.langchain.com/oss/python/langgraph/ui,Agent Chat UI,LangGraph,Documentation page for Agent Chat UI.
https://docs.langchain.com/oss/python/langgraph/use-functional-api,Use the functional API,LangGraph,Documentation page for Use the functional API.
https://docs.langchain.com/oss/python/langgraph/use-graph-api,Use the graph API,LangGraph,Documentation page for Use the graph API.
https://docs.langchain.com/oss/python/langgraph/use-subgraphs,Subgraphs,LangGraph,Documentation page for Subgraphs.
https://docs.langchain.com/oss/python/langgraph/use-time-travel,Use time-travel,LangGraph,Replay past executions and fork to explore alternative paths in LangGraph
https://docs.langchain.com/oss/python/langgraph/workflows-agents,Workflows and agents,LangGraph,Documentation page for Workflows and agents.
https://docs.langchain.com/oss/python/learn,Learn,Learn,"Tutorials, conceptual guides, and resources to help you get started."
https://docs.langchain.com/oss/python/migrate/langchain-v1,LangChain v1 migration guide,LangChain OSS Python,Documentation page for LangChain v1 migration guide.
https://docs.langchain.com/oss/python/migrate/langgraph-v1,LangGraph v1 migration guide,LangChain OSS Python,Documentation page for LangGraph v1 migration guide.
https://docs.langchain.com/oss/python/reference/deepagents-python,Deep Agents,Reference,Documentation page for Deep Agents.
https://docs.langchain.com/oss/python/reference/integrations-python,Integrations,Reference,Documentation page for Integrations.
https://docs.langchain.com/oss/python/reference/langchain-python,LangChain SDK,Reference,Documentation page for LangChain SDK.
https://docs.langchain.com/oss/python/reference/langgraph-python,LangGraph SDK,Reference,Documentation page for LangGraph SDK.
https://docs.langchain.com/oss/python/reference/overview,Reference,Reference,Documentation page for Reference.
https://docs.langchain.com/oss/python/release-policy,Release policy,LangChain OSS Python,Documentation page for Release policy.
https://docs.langchain.com/oss/python/releases/changelog,Changelog,LangChain OSS Python,Log of updates and improvements to our Python packages
https://docs.langchain.com/oss/python/releases/langchain-v1,What's new in LangChain v1,LangChain OSS Python,Documentation page for What's new in LangChain v1.
https://docs.langchain.com/oss/python/releases/langgraph-v1,What's new in LangGraph v1,LangChain OSS Python,Documentation page for What's new in LangGraph v1.
https://docs.langchain.com/oss/python/security-policy,Security policy,LangChain OSS Python,Documentation page for Security policy.
https://docs.langchain.com/oss/python/versioning,Versioning,LangChain OSS Python,Documentation page for Versioning.
